"name","id","nametype","recclass","mass..g.","fall","year","reclat","reclong","GeoLocation","mass","log_mass"
"Grove Mountains 052577",48340,"Valid","L6",1.3,"Found",2006,-72.978056,75.263056,"(-72.978056, 75.263056)",1.3,0.113943352306837
"Grove Mountains 052578",48341,"Valid","L6",0.83,"Found",2006,-72.778333,75.3025,"(-72.778333, 75.3025)",0.83,-0.0809219076239261
"Grove Mountains 052582",48342,"Valid","L6",0.82,"Found",2006,-72.778333,75.3025,"(-72.778333, 75.3025)",0.82,-0.0861861476162833
"Grove Mountains 052583",48343,"Valid","L5",0.76,"Found",2006,-72.778333,75.3025,"(-72.778333, 75.3025)",0.76,-0.119186407719209
"Grove Mountains 052584",48344,"Valid","L5",0.74,"Found",2006,-72.783056,75.297222,"(-72.783056, 75.297222)",0.74,-0.130768280269024
"Grove Mountains 052590",48345,"Valid","L6",0.75,"Found",2006,-72.9775,75.267222,"(-72.9775, 75.267222)",0.75,-0.1249387366083
"Grove Mountains 052592",48346,"Valid","L6",0.67,"Found",2006,-72.783056,75.297222,"(-72.783056, 75.297222)",0.67,-0.173925197299174
"Grove Mountains 052596",50433,"Valid","L5",0.51,"Found",2006,-72.78311,75.2972,"(-72.78311, 75.2972)",0.51,-0.292429823902064
"Grove Mountains 052604",48347,"Valid","L6",0.67,"Found",2006,-72.783611,75.299444,"(-72.783611, 75.299444)",0.67,-0.173925197299174
"Grove Mountains 052605",48348,"Valid","L6",0.67,"Found",2006,-72.978611,75.259167,"(-72.978611, 75.259167)",0.67,-0.173925197299174
"Grove Mountains 052657",50434,"Valid","L6",4.96,"Found",2006,-72.78028,75.31556,"(-72.78028, 75.31556)",4.96,0.695481676490197
"Grove Mountains 052658",50435,"Valid","H4",2.13,"Found",2006,-72.78028,75.31556,"(-72.78028, 75.31556)",2.13,0.328379603438738
"Grove Mountains 052659",50436,"Valid","L6",296,"Found",2006,-72.78333,75.30583,"(-72.78333, 75.30583)",296,2.47129171105894
"Grove Mountains 052660",46980,"Valid","L6",221,"Found",2006,-72.78306,75.30583,"(-72.78306, 75.30583)",221,2.34439227368511
"Grove Mountains 052661",50437,"Valid","L6",5.14,"Found",2006,-72.77861,75.31833,"(-72.77861, 75.31833)",5.14,0.710963118995276
"Grove Mountains 052662",48350,"Valid","L6",2.87,"Found",2006,-72.778611,75.315278,"(-72.778611, 75.315278)",2.87,0.457881896733992
"Grove Mountains 052665",48351,"Valid","L5",28.6,"Found",2006,-72.779444,75.311667,"(-72.779444, 75.311667)",28.6,1.45636603312904
"Grove Mountains 052666",50438,"Valid","L6",1.57,"Found",2006,-72.77944,75.31167,"(-72.77944, 75.31167)",1.57,0.195899652409234
"Grove Mountains 052668",48352,"Valid","L5",2.85,"Found",2006,-72.779167,75.313056,"(-72.779167, 75.313056)",2.85,0.45484486000851
"Grove Mountains 052676",50439,"Valid","L6",21.19,"Found",2006,-72.77833,75.3225,"(-72.77833, 75.3225)",21.19,1.32613095671079
"Grove Mountains 052677",48353,"Valid","L5",3.27,"Found",2006,-72.978333,75.259444,"(-72.978333, 75.259444)",3.27,0.514547752660286
"Grove Mountains 052682",50440,"Valid","L6",1.57,"Found",2006,-72.78028,75.30861,"(-72.78028, 75.30861)",1.57,0.195899652409234
"Grove Mountains 052683",50441,"Valid","L6",2.21,"Found",2006,-72.78306,75.30583,"(-72.78306, 75.30583)",2.21,0.344392273685111
"Grove Mountains 052685",46981,"Valid","L5",12.02,"Found",2006,-72.77889,75.31361,"(-72.77889, 75.31361)",12.02,1.07990446766672
"Grove Mountains 052687",50442,"Valid","L5",16.45,"Found",2006,-72.77917,75.31389,"(-72.77917, 75.31389)",16.45,1.21616590228599
"Grove Mountains 052689",50443,"Valid","L6",4.04,"Found",2006,-72.77912,75.3138,"(-72.77912, 75.3138)",4.04,0.606381365110605
"Grove Mountains 052690",48354,"Valid","L6",2.86,"Found",2006,-72.779167,75.313333,"(-72.779167, 75.313333)",2.86,0.456366033129043
"Grove Mountains 052699",48355,"Valid","L6",9.14,"Found",2006,-72.782222,75.306667,"(-72.782222, 75.306667)",9.14,0.960946195733831
"Grove Mountains 052702",46982,"Valid","H4",2.59,"Found",2006,-72.7825,75.29889,"(-72.7825, 75.29889)",2.59,0.413299764081252
"Grove Mountains 052704",48356,"Valid","L6",0.67,"Found",2006,-72.984444,75.225,"(-72.984444, 75.225)",0.67,-0.173925197299174
"Grove Mountains 052713",48357,"Valid","L5",5.06,"Found",2006,-72.78,75.318056,"(-72.78, 75.318056)",5.06,0.704150516839799
"Grove Mountains 052724",48358,"Valid","L6",1.82,"Found",2006,-72.784722,75.289167,"(-72.784722, 75.289167)",1.82,0.260071387985075
"Grove Mountains 052725",48359,"Valid","L5",2.25,"Found",2006,-72.784722,75.289167,"(-72.784722, 75.289167)",2.25,0.352182518111362
"Grove Mountains 052727",50447,"Valid","L6",1.8,"Found",2006,-72.78472,75.28917,"(-72.78472, 75.28917)",1.8,0.255272505103306
"Grove Mountains 052730",50448,"Valid","L6",1.16,"Found",2006,-72.78917,75.27222,"(-72.78917, 75.27222)",1.16,0.0644579892269184
"Grove Mountains 052739",46984,"Valid","L5",3.94,"Found",2006,-72.78333,75.29528,"(-72.78333, 75.29528)",3.94,0.595496221825574
"Grove Mountains 052744",48361,"Valid","L5",2.19,"Found",2006,-72.945833,75.266667,"(-72.945833, 75.266667)",2.19,0.340444114840118
"Grove Mountains 052745",48362,"Valid","L6",1.55,"Found",2006,-72.783333,75.295278,"(-72.783333, 75.295278)",1.55,0.190331698170291
"Grove Mountains 052746",48363,"Valid","L5",1.2,"Found",2006,-72.783333,75.295278,"(-72.783333, 75.295278)",1.2,0.0791812460476248
"Grove Mountains 052753",50450,"Valid","L6",0.51,"Found",2006,-72.78538,75.2844,"(-72.78538, 75.2844)",0.51,-0.292429823902064
"Grove Mountains 052759",50452,"Valid","L6",395,"Found",2006,-72.78,75.31694,"(-72.78, 75.31694)",395,2.59659709562646
"Grove Mountains 052764",50453,"Valid","L5",77.84,"Found",2006,-72.77722,75.31528,"(-72.77722, 75.31528)",77.84,1.8912028272603
"Grove Mountains 052766",50454,"Valid","L5",77.83,"Found",2006,-72.77833,75.31556,"(-72.77833, 75.31556)",77.83,1.89114703044877
"Grove Mountains 052767",46985,"Valid","L6",62.4,"Found",2006,-72.7775,75.31472,"(-72.7775, 75.31472)",62.4,1.79518458968242
"Grove Mountains 052771",50455,"Valid","L5",43.12,"Found",2006,-72.77806,75.31472,"(-72.77806, 75.31472)",43.12,1.63467875217868
"Grove Mountains 052775",48364,"Valid","L5",22,"Found",2006,-72.941667,75.291944,"(-72.941667, 75.291944)",22,1.34242268082221
"Grove Mountains 052776",50457,"Valid","L6",18.76,"Found",2006,-72.77778,75.31389,"(-72.77778, 75.31389)",18.76,1.27323283404305
"Grove Mountains 052782",50458,"Valid","L6",15.42,"Found",2006,-72.78139,75.31444,"(-72.78139, 75.31444)",15.42,1.18808437371494
"Grove Mountains 052783",50459,"Valid","L6",15.29,"Found",2006,-72.77944,75.31389,"(-72.77944, 75.31389)",15.29,1.18440748541232
"Grove Mountains 052786",50460,"Valid","L6",67.46,"Found",2006,-72.77528,75.33861,"(-72.77528, 75.33861)",67.46,1.82904633685318
"Grove Mountains 052788",50461,"Valid","L6",66.47,"Found",2006,-72.77528,75.33861,"(-72.77528, 75.33861)",66.47,1.82262567877414
"Grove Mountains 052792",50462,"Valid","L5",50.61,"Found",2006,-72.77528,75.33861,"(-72.77528, 75.33861)",50.61,1.70423633730879
"Grove Mountains 052793",48365,"Valid","L5",31.44,"Found",2006,-72.775278,75.338611,"(-72.775278, 75.338611)",31.44,1.49748253736737
"Grove Mountains 052796",46986,"Valid","H4",0.77,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",0.77,-0.113509274827518
"Grove Mountains 052797",46987,"Valid","L5",1.64,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",1.64,0.214843848047698
"Grove Mountains 052799",46485,"Valid","H6",5.58,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",5.58,0.746634198937579
"Grove Mountains 052800",48366,"Valid","H5",2.44,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",2.44,0.387389826338729
"Grove Mountains 052802",50463,"Valid","H4",1.41,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",1.41,0.14921911265538
"Grove Mountains 052820",48367,"Valid","H4",1.46,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",1.46,0.164352855784437
"Grove Mountains 052822",48368,"Valid","L6",0.77,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",0.77,-0.113509274827518
"Grove Mountains 052829",50464,"Valid","L6",3.35,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",3.35,0.525044807036845
"Grove Mountains 052833",50465,"Valid","L6",1.56,"Found",2006,-72.77528,75.35361,"(-72.77528, 75.35361)",1.56,0.193124598354462
"Grove Mountains 052834",48369,"Valid","H5",2.62,"Found",2006,-72.964722,75.216389,"(-72.964722, 75.216389)",2.62,0.418301291319745
"Grove Mountains 052835",48370,"Valid","H5",1.77,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",1.77,0.247973266361807
"Grove Mountains 052860",48371,"Valid","L6",1.6,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",1.6,0.204119982655925
"Grove Mountains 052863",48372,"Valid","L5",1.3,"Found",2006,-72.778056,75.337222,"(-72.778056, 75.337222)",1.3,0.113943352306837
"Grove Mountains 052869",48373,"Valid","L5",0.83,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",0.83,-0.0809219076239261
"Grove Mountains 052871",48374,"Valid","L6",0.75,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",0.75,-0.1249387366083
"Grove Mountains 052872",50468,"Valid","L6",0.51,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",0.51,-0.292429823902064
"Grove Mountains 052881",50469,"Valid","L6",8.35,"Found",2006,-72.77528,75.35361,"(-72.77528, 75.35361)",8.35,0.921686475483602
"Grove Mountains 052882",46486,"Valid","L6",4.36,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",4.36,0.639486489268586
"Grove Mountains 052883",48375,"Valid","L5",0.95,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",0.95,-0.0222763947111523
"Grove Mountains 052884",48376,"Valid","L6",1.83,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",1.83,0.262451089730429
"Grove Mountains 052885",46487,"Valid","L6",7.79,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",7.79,0.891537457672564
"Grove Mountains 052886",50470,"Valid","L5",5.16,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",5.16,0.712649701627211
"Grove Mountains 052887",50471,"Valid","L5",2.51,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",2.51,0.399673721481038
"Grove Mountains 052888",50472,"Valid","L6",2.58,"Found",2006,-72.82528,75.35361,"(-72.82528, 75.35361)",2.58,0.41161970596323
"Grove Mountains 052889",48377,"Valid","L6",1.56,"Found",2006,-72.778056,75.334722,"(-72.778056, 75.334722)",1.56,0.193124598354462
"Grove Mountains 052892",48378,"Valid","L6",5.27,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",5.27,0.721810615212547
"Grove Mountains 052894",48379,"Valid","L6",5.07,"Found",2006,-72.825278,75.353611,"(-72.825278, 75.353611)",5.07,0.705007959333336
"Grove Mountains 052896",50473,"Valid","L5",2.8,"Found",2006,-72.82528,75.3536,"(-72.82528, 75.3536)",2.8,0.447158031342219
"Grove Mountains 052904",46488,"Valid","L6",474,"Found",2006,-72.77833,75.31972,"(-72.77833, 75.31972)",474,2.67577834167409
"Grove Mountains 052905",50474,"Valid","L6",359,"Found",2006,-72.77917,75.31667,"(-72.77917, 75.31667)",359,2.55509444857832
"Grove Mountains 052910",46489,"Valid","L5",53.51,"Found",2006,-72.77917,75.31667,"(-72.77917, 75.31667)",53.51,1.72843495097425
"Grove Mountains 052911",48380,"Valid","L5",28.12,"Found",2006,-72.777778,75.332222,"(-72.777778, 75.332222)",28.12,1.44901531634779
"Grove Mountains 052912",50475,"Valid","L5",19.02,"Found",2006,-72.77861,75.3178,"(-72.77861, 75.3178)",19.02,1.2792105126014
"Grove Mountains 052914",48381,"Valid","L5",20.32,"Found",2006,-72.779167,75.316389,"(-72.779167, 75.316389)",20.32,1.30792370361188
"Grove Mountains 052917",48382,"Valid","L6",1.19,"Found",2006,-72.779167,75.316667,"(-72.779167, 75.316667)",1.19,0.0755469613925307
"Grove Mountains 052919",48383,"Valid","L5",1.46,"Found",2006,-72.783889,75.308889,"(-72.783889, 75.308889)",1.46,0.164352855784437
"Grove Mountains 052920",48384,"Valid","L5",0.94,"Found",2006,-72.780556,75.313611,"(-72.780556, 75.313611)",0.94,-0.0268721464003014
"Grove Mountains 052934",48385,"Valid","L6",2.86,"Found",2006,-72.777778,75.3325,"(-72.777778, 75.3325)",2.86,0.456366033129043
"Grove Mountains 052935",50477,"Valid","L6",2.56,"Found",2006,-72.77833,75.29972,"(-72.77833, 75.29972)",2.56,0.40823996531185
"Grove Mountains 052938",48386,"Valid","L6",0.74,"Found",2006,-72.780278,75.286667,"(-72.780278, 75.286667)",0.74,-0.130768280269024
"Grove Mountains 052946",48387,"Valid","L6",1.4,"Found",2006,-72.781389,75.297222,"(-72.781389, 75.297222)",1.4,0.146128035678238
"Grove Mountains 052957",48388,"Valid","L6",0.76,"Found",2006,-72.777222,75.337778,"(-72.777222, 75.337778)",0.76,-0.119186407719209
"Grove Mountains 052959",48389,"Valid","L5",699,"Found",2006,-72.782778,75.298333,"(-72.782778, 75.298333)",699,2.84447717574568
"Grove Mountains 052965",50478,"Valid","L6",162.08,"Found",2006,-72.77944,75.30889,"(-72.77944, 75.30889)",162.08,2.20972942801621
"Grove Mountains 052968",48390,"Valid","L6",75.56,"Found",2006,-72.7775,75.305556,"(-72.7775, 75.305556)",75.56,1.8782919492498
"Grove Mountains 052970",48391,"Valid","L5",50.8,"Found",2006,-72.777778,75.306111,"(-72.777778, 75.306111)",50.8,1.70586371228392
"Grove Mountains 052971",48392,"Valid","L6",45.73,"Found",2006,-72.779444,75.308611,"(-72.779444, 75.308611)",45.73,1.66020120138068
"Grove Mountains 052974",48393,"Valid","L6",31.33,"Found",2006,-72.777222,75.338889,"(-72.777222, 75.338889)",31.33,1.4959603948817
"Grove Mountains 052978",50481,"Valid","L6",8.38,"Found",2006,-72.78111,75.29944,"(-72.78111, 75.29944)",8.38,0.923244018630276
"Grove Mountains 052979",50482,"Valid","L6",3.27,"Found",2006,-72.78667,75.29167,"(-72.78667, 75.29167)",3.27,0.514547752660286
"Grove Mountains 052982",50483,"Valid","L6",1.78,"Found",2006,-72.78667,75.29167,"(-72.78667, 75.29167)",1.78,0.250420002308894
"Grove Mountains 052984",50484,"Valid","L6",1.27,"Found",2006,-72.78667,75.29167,"(-72.78667, 75.29167)",1.27,0.103803720955957
"Grove Mountains 052985",46490,"Valid","L5",35.53,"Found",2006,-72.77917,75.31333,"(-72.77917, 75.31333)",35.53,1.55059520748933
"Grove Mountains 052986",50485,"Valid","L6",18.56,"Found",2006,-72.77917,75.31333,"(-72.77917, 75.31333)",18.56,1.26857797188284
"Grove Mountains 052988",50486,"Valid","H5",18.57,"Found",2006,-72.77778,75.31028,"(-72.77778, 75.31028)",18.57,1.26881190373978
"Grove Mountains 052991",48394,"Valid","L6",5.11,"Found",2006,-72.778056,75.310278,"(-72.778056, 75.310278)",5.11,0.708420900134713
"Grove Mountains 052992",50487,"Valid","L6",3.95,"Found",2006,-72.78278,75.29667,"(-72.78278, 75.29667)",3.95,0.59659709562646
"Grove Mountains 052996",48395,"Valid","L6",0.94,"Found",2006,-72.782778,75.296667,"(-72.782778, 75.296667)",0.94,-0.0268721464003014
"Grove Mountains 053002",50488,"Valid","L6",3.36,"Found",2006,-72.77833,75.31,"(-72.77833, 75.31)",3.36,0.526339277389844
"Grove Mountains 053004",50489,"Valid","L5",1.54,"Found",2006,-72.77833,75.31,"(-72.77833, 75.31)",1.54,0.187520720836463
"Grove Mountains 053006",48396,"Valid","L6",1.2,"Found",2006,-72.777222,75.340833,"(-72.777222, 75.340833)",1.2,0.0791812460476248
"Grove Mountains 053007",48397,"Valid","L6",1.2,"Found",2006,-72.778333,75.31,"(-72.778333, 75.31)",1.2,0.0791812460476248
"Grove Mountains 053008",50491,"Valid","L5",1.31,"Found",2006,-72.77778,75.30889,"(-72.77778, 75.30889)",1.31,0.117271295655764
"Grove Mountains 053016",46491,"Valid","H6",1.68,"Found",2006,-72.77194,75.3325,"(-72.77194, 75.3325)",1.68,0.225309281725863
"Grove Mountains 053022",50492,"Valid","L5",1.54,"Found",2006,-72.79083,75.28028,"(-72.79083, 75.28028)",1.54,0.187520720836463
"Grove Mountains 053025",46492,"Valid","H5",4.83,"Found",2006,-72.79,75.28333,"(-72.79, 75.28333)",4.83,0.683947130751512
"Grove Mountains 053026",48398,"Valid","H5",2.24,"Found",2006,-72.79,75.283333,"(-72.79, 75.283333)",2.24,0.350248018334163
"Grove Mountains 053030",46493,"Valid","H5",4.76,"Found",2006,-72.78722,75.29306,"(-72.78722, 75.29306)",4.76,0.677606952720493
"Grove Mountains 053039",46494,"Valid","H4",3.01,"Found",2006,-72.79306,75.27889,"(-72.79306, 75.27889)",3.01,0.478566495593843
"Grove Mountains 053040",50494,"Valid","H4",2.53,"Found",2006,-72.77639,75.27889,"(-72.77639, 75.27889)",2.53,0.403120521175818
"Grove Mountains 053041",48399,"Valid","H5",1.2,"Found",2006,-72.793056,75.278889,"(-72.793056, 75.278889)",1.2,0.0791812460476248
"Grove Mountains 053045",48400,"Valid","H5",0.74,"Found",2006,-72.793056,75.278889,"(-72.793056, 75.278889)",0.74,-0.130768280269024
"Grove Mountains 053047",48401,"Valid","H5",0.82,"Found",2006,-72.773333,75.348333,"(-72.773333, 75.348333)",0.82,-0.0861861476162833
"Grove Mountains 053049",48402,"Valid","H5",0.67,"Found",2006,-72.782778,75.289722,"(-72.782778, 75.289722)",0.67,-0.173925197299174
"Grove Mountains 053065",50495,"Valid","H6",0.51,"Found",2006,-72.78278,75.28972,"(-72.78278, 75.28972)",0.51,-0.292429823902064
"Grove Mountains 053076",48403,"Valid","L6",53.58,"Found",2006,-72.779167,75.315556,"(-72.779167, 75.315556)",53.58,1.72900270927219
"Grove Mountains 053077",50496,"Valid","L5",50.23,"Found",2006,-72.77917,75.31556,"(-72.77917, 75.31556)",50.23,1.70096317815955
"Grove Mountains 053080",50497,"Valid","L5",29.27,"Found",2006,-72.77917,75.31556,"(-72.77917, 75.31556)",29.27,1.46642272243379
"Grove Mountains 053081",48404,"Valid","L6",28.1,"Found",2006,-72.773611,75.319722,"(-72.773611, 75.319722)",28.1,1.44870631990508
"Grove Mountains 053083",48405,"Valid","L5",22.71,"Found",2006,-72.779167,75.315556,"(-72.779167, 75.315556)",22.71,1.35621713421974
"Grove Mountains 053085",48406,"Valid","L6",20.28,"Found",2006,-72.779167,75.315556,"(-72.779167, 75.315556)",20.28,1.3070679506613
"Grove Mountains 053088",48407,"Valid","L5",12.67,"Found",2006,-72.779167,75.315556,"(-72.779167, 75.315556)",12.67,1.10277661488344
"Grove Mountains 053089",48408,"Valid","L6",5.01,"Found",2006,-72.779167,75.315556,"(-72.779167, 75.315556)",5.01,0.699837725867246
"Grove Mountains 053090",48409,"Valid","L6",8.68,"Found",2006,-72.789722,75.290278,"(-72.789722, 75.290278)",8.68,0.938519725176492
"Grove Mountains 053093",48410,"Valid","H5",2.62,"Found",2006,-72.779167,75.315556,"(-72.779167, 75.315556)",2.62,0.418301291319745
"Grove Mountains 053100",50499,"Valid","H5",1.19,"Found",2006,-72.78944,75.27833,"(-72.78944, 75.27833)",1.19,0.0755469613925307
"Grove Mountains 053113",50501,"Valid","L6",1.38,"Found",2006,-72.78083,75.30639,"(-72.78083, 75.30639)",1.38,0.139879086401236
"Grove Mountains 053114",48411,"Valid","L6",0.7,"Found",2006,-72.780833,75.306667,"(-72.780833, 75.306667)",0.7,-0.154901959985743
"Grove Mountains 053128",50503,"Valid","L5",3.26,"Found",2006,-72.76944,75.3375,"(-72.76944, 75.3375)",3.26,0.513217600067939
"Grove Mountains 053132",46495,"Valid","H5",2.5,"Found",2006,-72.76944,75.3375,"(-72.76944, 75.3375)",2.5,0.397940008672038
"Grove Mountains 053140",50504,"Valid","L6",26.96,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",26.96,1.43071988786328
"Grove Mountains 053145",50505,"Valid","H4",8.25,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",8.25,0.916453948549925
"Grove Mountains 053149",46496,"Valid","H6",2.29,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",2.29,0.359835482339888
"Grove Mountains 053151",48412,"Valid","H5",1.33,"Found",2006,-72.774722,75.34,"(-72.774722, 75.34)",1.33,0.123851640967086
"Grove Mountains 053168",46989,"Valid","H5",3.38,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",3.38,0.528916700277655
"Grove Mountains 053171",48413,"Valid","H5",0.94,"Found",2006,-72.7825,75.300278,"(-72.7825, 75.300278)",0.94,-0.0268721464003014
"Grove Mountains 053176",48414,"Valid","H6",0.95,"Found",2006,-72.774722,75.34,"(-72.774722, 75.34)",0.95,-0.0222763947111523
"Grove Mountains 053180",48415,"Valid","H5",0.77,"Found",2006,-72.774722,75.34,"(-72.774722, 75.34)",0.77,-0.113509274827518
"Grove Mountains 053183",48416,"Valid","H5",0.75,"Found",2006,-72.774722,75.34,"(-72.774722, 75.34)",0.75,-0.1249387366083
"Grove Mountains 053196",50507,"Valid","H5",0.5,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",0.5,-0.301029995663981
"Grove Mountains 053201",48417,"Valid","H4",3.01,"Found",2006,-72.774722,75.34,"(-72.774722, 75.34)",3.01,0.478566495593843
"Grove Mountains 053202",50508,"Valid","L6",1.43,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",1.43,0.155336037465062
"Grove Mountains 053203",50509,"Valid","L6",1.27,"Found",2006,-72.77472,75.34,"(-72.77472, 75.34)",1.27,0.103803720955957
